id_bin	bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count	secondary_cluster
r9_bin.0032	bin.0032	3613	1824	3	5	3	21	p__Firmicutes (UID241)	86.91	2.54	0	2768101	0	26	26	155436	155436	106465	106465	266350	266350	49.6	0.73	84.12	3776	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAZMF01;s__	N/A	N/A	GCA_012798955.1	84.35	0.81	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAZMF01;s__	taxonomic classification defined by topology and ANI	69.84	0.9660058887336757	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	HQ156130.1.1351 Bacteria;Firmicutes;Limnochordia;Limnochordales;uncultured;uncultured prokaryote	r9	2022-02-18	MQ	7.534351	9.517551	0.17233787	0.21004225	1296171	11663	0.899804115352064	N	Bacteria	 Firmicutes	0	0	91_1
r9_bin.0033	bin.0033	3162	1768	0	0	1	18	p__Firmicutes (UID241)	74.83	3.67	0	2278731	0	68	68	50150	50150	33510	33510	102723	102723	48.7	1.03	82	3541	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAZLW01;s__	N/A	N/A	GCA_012799135.1	84.34	0.6	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__;s__	taxonomic classification defined by topology and ANI	55.97	0.9406653238583306	N/A	NA	r9	2022-02-18	MQ	6.7607903	6.8849497	0.15464374	0.15194352	640195	31471	4.91584595318614	N	Bacteria	 Firmicutes	0	0	50_1
r9_bin.0034	bin.0034	3498	2101	2	2	2	20	p__Firmicutes (UID239)	70.74	0.03	0	2283559	0	13	13	550328	550328	175658	175658	732571	732571	53.7	1.43	82.41	3658	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification fully defined by topology	46.97	0.795985630221839	N/A	FN436052.1.1500 Bacteria;Firmicutes;D8A-2;uncultured bacterium	r9	2022-02-18	MQ	10.9180355	15.2493925	0.24973498	0.33653787	1915994	15709	0.819887744951185	N	Bacteria	 Firmicutes	0	0	63_1
r9_bin.0035	bin.0035	2667	1863	0	0	0	13	k__Bacteria (UID2565)	40.48	0	0	1787464	0	79	79	32040	32040	22626	22626	98115	98115	53.3	1.86	79.13	3097	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalophaeraceae;g__T3Sed10-213;s__	N/A	N/A	GCA_012519365.1	97.72	0.6	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalophaeraceae;g__T3Sed10-213;s__	taxonomic classification defined by topology and ANI	20.67	0.9999947752734709	N/A	NA	r9	2022-02-18	LQ	4.3098245	4.927433	0.098581284	0.10874321	151694	1077	0.709981937321186	N	Bacteria	 Planctomycetes	0	0	NA
r9_bin.0036	bin.0036	2936	1354	3	3	3	20	p__Firmicutes (UID241)	91.39	5.79	0	2586952	0	19	19	423914	423914	136155	136155	512183	512183	52.4	1.07	88.82	3016	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__UBA5420;s__UBA5420 sp012518325	99.65	0.95	GCA_012518325.1	99.65	0.95	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__UBA5420;s__	taxonomic classification defined by topology and ANI	83.64	N/A	N/A	HQ156145.1.1410 Bacteria;Firmicutes;Limnochordia;MBA03;uncultured prokaryote	r9	2022-02-18	MQ	11.748976	16.182718	0.2687416	0.3571354	2171367	12738	0.586635055244001	N	Bacteria	 Firmicutes	0	0	75_1
r9_bin.0037	bin.0037	3869	2683	3	1	1	12	o__Clostridiales (UID1120)	46.46	0	0	2478823	0	92	92	36695	36695	26943	26943	73447	73447	44	1.6	78.09	4498	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__JAAYHZ01;f__JAAYHZ01;g__JAAYHZ01;s__JAAYHZ01 sp012744235	98.41	0.74	GCA_012744235.1	98.41	0.74	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	28.79	N/A	N/A	JF417906.1.1502 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;uncultured;uncultured bacterium	r9	2022-02-18	LQ	4.7277236	5.510801	0.10814015	0.12161752	280292	2033	0.725315028613018	N	Bacteria	 Firmicutes	0	0	NA
r9_bin.0038	bin.0038	2120	873	3	3	3	20	c__Clostridia (UID1085)	93.08	2.76	84.62	2107198	0	12	12	240325	240325	175599	175599	627210	627210	41.2	0.6	86.85	2066	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__DRI-13;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__DRI-13;f__;g__;s__	taxonomic classification fully defined by topology	88.8	0.66089586206631	N/A	JQ087171.1.1449 Bacteria;Firmicutes;uncultured;uncultured Clostridiales bacterium	r9	2022-02-18	HQ	22.618673	25.951271	0.5173709	0.57271695	2046094	1970	0.0962810115273296	N	Bacteria	 Firmicutes	0	0	90_1
r9_bin.0039	bin.0039	3165	1747	1	1	2	19	p__Firmicutes (UID239)	88.12	0	0	2802859	0	24	24	190338	190338	116785	116785	466896	466896	48.9	1.47	84.84	3144	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic novelty determined using RED	78.64	0.8762213362839346	N/A	KC333936.1.1493 Bacteria;Firmicutes;D8A-2;uncultured bacterium	r9	2022-02-18	MQ	40.93933	61.83188	0.9364307	1.3645638	2755997	43486	1.57786819071283	N	Bacteria	 Firmicutes	0	0	65_1
r9_bin.0040	bin.0040	3225	1772	3	3	2	21	p__Firmicutes (UID1022)	66.65	0.71	0	2429946	0	55	55	58527	58527	44180	44180	180212	180212	50.1	2.48	73.87	3689	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__DTU098;s__DTU098 sp002305915	98.66	0.81	GCA_002305915.1	98.66	0.81	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__DTU098;s__	taxonomic classification defined by topology and ANI	46.18	N/A	N/A	KC333938.1.1497 Bacteria;Firmicutes;Desulfotomaculia;Desulfotomaculales;Pelotomaculum;uncultured bacterium	r9	2022-02-18	MQ	5.3251524	6.908108	0.121805504	0.15245461	551244	5194	0.942232477813817	N	Bacteria	 Firmicutes	0	0	96_1
r9_bin.0041	bin.0041	3330	1852	1	1	1	19	p__Bacteroidetes (UID2605)	96.27	4.29	33.33	3809521	0	17	17	422077	422077	224089	224089	644584	644584	45.2	1.11	89.87	3251	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	N/A	N/A	GCA_012522155.1	83.62	0.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	taxonomic classification defined by topology and ANI	92.46	0.9847742741451976	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	KF990102.1.1488 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;uncultured bacterium	r9	2022-02-18	HQ	36.18575	53.35031	0.82769907	1.1773847	3761921	68217	1.81335546387072	N	Bacteria	 Bacteroidetes	0	0	135_1
r9_bin.0042	bin.0042	3134	1830	2	2	2	17	c__Clostridia (UID1118)	53.51	5.79	23.08	1889877	0	71	71	36041	36041	26617	26617	97235	97235	49.3	2.46	76.75	3449	d__Bacteria;p__Firmicutes_A;c__Ch29;o__Ch29;f__Ch29;g__JAAYEV01;s__	N/A	N/A	GCA_012728565.1	94.31	0.66	d__Bacteria;p__Firmicutes_A;c__Ch29;o__Ch29;f__Ch29;g__JAAYEV01;s__	taxonomic classification defined by topology and ANI	36.77	0.9845334877879091	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	CZCB01001126.1614.3023 Bacteria;Firmicutes;Clostridia;Caldicoprobacterales;Caldicoprobacteraceae;Caldicoprobacter;anaerobic digester metagenome	r9	2022-02-18	MQ	6.4112	7.670274	0.14664735	0.16927479	623606	32107	5.148603445124	N	Bacteria	 Firmicutes	0	0	110_1
r9_bin.0043	bin.0043	2607	1560	1	1	1	20	k__Bacteria (UID2982)	90.78	2.06	0	2739905	0	15	15	1374563	1374563	182660	182660	1374563	1374563	59	8.76	89	2575	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__Lenti-01 sp002304915	98.46	0.9	GCA_002304915.1	98.46	0.9	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__	taxonomic classification defined by topology and ANI	82.87	N/A	N/A	CU920757.1.1398 Bacteria;Verrucomicrobiota;Verrucomicrobiae;LD1-PB3;uncultured bacterium	r9	2022-02-18	HQ	46.762653	60.69307	1.0696311	1.3394315	2687854	15871	0.590471059812029	N	Bacteria	 Kiritimatiellaeota	0	0	143_1
r9_bin.0044	bin.0044	2713	1746	1	1	1	16	p__Firmicutes (UID239)	49.39	0	0	1569154	0	44	44	57962	57962	35662	35662	124688	124688	58.4	0.88	77.51	2802	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3951;s__UBA3951 sp012841375	98.12	0.88	GCA_012841375.1	98.12	0.88	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3951;s__	taxonomic classification defined by topology and ANI	35.6	N/A	N/A	FJ205793.1.1298 Bacteria;Firmicutes;D8A-2;uncultured bacterium	r9	2022-02-18	LQ	5.485267	6.153302	0.12546791	0.13579684	290964	5753	1.97722054962126	N	Bacteria	 Firmicutes	0	0	NA
r9_bin.0045	bin.0045	5516	3820	2	1	1	21	k__Bacteria (UID2565)	76.33	2.27	0	4767107	0	35	35	211155	211155	136203	136203	481107	481107	59.2	1.31	83.09	5959	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalophaeraceae;g__B28-G16;s__	N/A	N/A	GCA_003644175.1	76.04	0.12	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalophaeraceae;g__;s__	taxonomic classification defined by topology and ANI	53.58	0.8974644217880351	N/A	KT223178.1.1480 Bacteria;Planctomycetota;Phycisphaerae;MSBL9;SG8-4;uncultured bacterium	r9	2022-02-18	MQ	11.949613	15.450991	0.2733309	0.34098694	4011836	11367	0.283336606979946	N	Bacteria	 Planctomycetes	0	0	144_1
r9_bin.0046	bin.0046	3096	2092	1	1	1	20	p__Euryarchaeota (UID54)	90.23	3.92	85.71	2572443	0	54	54	164682	164682	47637	47637	326091	326091	59	7.09	83.14	3215	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus sp012797575	98.97	0.98	GCA_012797575.1	98.97	0.98	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__	taxonomic classification defined by topology and ANI	83.18	N/A	N/A	AB494253.1.1436 Archaea;Halobacterota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;uncultured archaeon	r9	2022-02-18	HQ	55.009197	51.41382	1.2582595	1.1346483	2460071	44631	1.81421593116621	N	Archaea	 Euryarchaeota	0	0	36_1
r9_bin.0047	bin.0047	989	748	1	1	0	18	k__Archaea (UID2)	66.98	0.93	0	794275	0	8	8	153591	153591	99284	99284	323195	323195	30	1.38	82.69	984	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__JAAZKV01;g__JAAZKV01;s__JAAZKV01 sp012799645	99.59	0.92	GCA_012799645.1	99.59	0.92	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__JAAZKV01;g__JAAZKV01;s__	taxonomic classification defined by topology and ANI	51.85	N/A	N/A	FPLP01009330.1.1415 Archaea;Iainarchaeota;Iainarchaeia;Iainarchaeales;Candidatus Iainarchaeum;metagenome	r9	2022-02-18	MQ	13.367851	6.162567	0.30577117	0.1360013	142089	180	0.126681164622173	N	Archaea	 Euryarchaeota	0	0	14_1
r9_bin.0048	bin.0048	2846	1935	2	3	3	15	k__Bacteria (UID2569)	60.66	1.93	20	1942816	0	55	55	68548	68548	35323	35323	169156	169156	36.4	1.43	74.57	3612	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	97.94	0.79	GCA_012838875.1	97.94	0.79	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__;s__	taxonomic classification defined by topology and ANI	29.38	N/A	N/A	EF559158.1.1485 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;M2PB4-65 termite group;uncultured bacterium	r9	2022-02-18	MQ	5.8502555	5.3723707	0.13381653	0.11856251	250245	3563	1.42380467142201	N	Bacteria	 Bacteroidetes	0	0	125_1
r9_bin.0049	bin.0049	2452	1198	2	1	2	20	p__Firmicutes (UID239)	77.29	0	0	1746420	0	8	8	353765	353765	218302	218302	373108	373108	47.3	0.37	84.76	2589	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3907;s__	N/A	N/A	GCA_002391545.1	83.13	0.26	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification defined by topology and ANI	61.96	0.9300143541972075	N/A	CU919470.1.1354 Bacteria;Firmicutes;D8A-2;uncultured bacterium	r9	2022-02-18	MQ	13.284828	19.86844	0.3038721	0.43847537	1594039	39041	2.44918725326043	N	Bacteria	 Firmicutes	0	0	61_1
r9_bin.0050	bin.0050	1270	597	1	1	1	16	k__Bacteria (UID2328)	96.22	0	0	1400046	0	8	8	720904	720904	175005	175005	720904	720904	31.4	1.18	91.79	1238	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__DUQW01;s__DUQW01 sp012515785	97.91	0.93	GCA_012515785.1	97.91	0.93	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__DUQW01;s__	taxonomic classification defined by topology and ANI	85.07	N/A	N/A	GQ136818.1.1379 Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;uncultured bacterium	r9	2022-02-18	MQ	63.623234	35.49543	1.4552935	0.7833464	1352194	6529	0.482844917223416	N	Bacteria	 Firmicutes	0	0	28_1
r9_bin.0051	bin.0051	2354	1105	2	2	2	20	p__Firmicutes (UID239)	90.33	0.49	0	2088997	0	8	8	442910	442910	261124	261124	736907	736907	49.7	0.34	84.5	2299	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971 sp900019985	99.73	0.94	GCA_900019985.1	99.73	0.94	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__	taxonomic classification defined by topology and ANI	83.54	N/A	N/A	CZCB01000884.131.1652 Bacteria;Firmicutes;Incertae Sedis;DTU014;anaerobic digester metagenome	r9	2022-02-18	HQ	22.022825	32.219643	0.5037417	0.7110533	2005919	15446	0.770021122487997	N	Bacteria	 Firmicutes	0	0	69_1
r9_bin.0052	bin.0052	2972	1764	2	2	1	18	k__Bacteria (UID2570)	61.28	1.55	25	2200231	0	57	57	55825	55825	38600	38600	201838	201838	37.6	2.74	78.92	3244	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__Fermentimonas caenicola	98.8	0.86	GCF_001282625.1	98.8	0.86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__	taxonomic classification defined by topology and ANI	44.81	N/A	N/A	LN515532.1009280.1010802 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Fermentimonas;Fermentimonas caenicola	r9	2022-02-18	MQ	4.720377	5.1550655	0.10797211	0.11376682	238898	2477	1.03684417617561	N	Bacteria	 Bacteroidetes	0	0	138_1
r9_bin.0053	bin.0053	3182	1799	3	3	3	21	p__Firmicutes (UID239)	93.14	3.31	20	2995320	0	35	35	332422	332422	85580	85580	831027	831027	53.8	3.92	83.87	3121	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__UBA10085 sp012842765	99.25	0.97	GCA_012842765.1	99.25	0.97	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__	taxonomic classification defined by topology and ANI	85.11	N/A	N/A	EU878336.1.1532 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured bacterium	r9	2022-02-18	HQ	28.970348	42.848896	0.6626567	0.94562966	2931642	32779	1.11811060149909	N	Bacteria	 Firmicutes	0	0	94_1
r9_bin.0054	bin.0054	2554	1351	2	2	2	20	k__Bacteria (UID2569)	96.13	9.95	3.45	2907334	0	17	17	407215	407215	171019	171019	501789	501789	40.3	1.25	88.71	2553	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__Paludibacter sp012519425	98.76	0.93	GCA_012519425.1	98.76	0.93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	taxonomic classification defined by topology and ANI	79	N/A	Genome has more than 11.7% of markers with multiple hits	AM982594.1.1489 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;uncultured;uncultured bacterium	r9	2022-02-18	MQ	33.838528	27.80175	0.7740096	0.6135551	2608079	45275	1.7359520167909	N	Bacteria	 Bacteroidetes	0	0	21_1
r9_bin.0055	bin.0055	4871	2697	3	3	3	20	p__Firmicutes (UID239)	90.2	27.78	77.59	4336121	0	94	94	95650	95650	46128	46128	283360	283360	49.5	1.34	82.35	4908	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971 sp012841305	98.23	0.95	GCA_012841305.1	98.23	0.95	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__	taxonomic classification defined by topology and ANI	78.02	N/A	Genome has more than 10.8% of markers with multiple hits	HQ156080.1.1394 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured prokaryote	r9	2022-02-18	Contaminated	47.231987	70.41549	1.0803665	1.5539949	3962598	76748	1.93681014324441	N	Bacteria	 Firmicutes	0	0	NA
r9_bin.0056	bin.0056	2412	1431	3	3	2	20	k__Bacteria (UID2569)	74.19	0	0	2172789	0	56	56	61240	61240	38799	38799	256510	256510	46.2	1.82	87.96	2799	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA1402;s__UBA1402 sp002305085	97.15	0.91	GCA_002305085.1	97.15	0.91	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA1402;s__	taxonomic classification defined by topology and ANI	58.63	N/A	N/A	CR933182.2.1358 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;uncultured;uncultured bacterium	r9	2022-02-18	MQ	6.8829	6.344536	0.15743685	0.14001715	394774	4331	1.09708339454979	N	Bacteria	 Bacteroidetes	2	0	134_1
r9_bin.0057	bin.0057	2516	1862	1	0	0	10	p__Firmicutes (UID239)	33.4	0	0	1605976	0	73	73	27898	27898	21999	21999	106111	106111	56.9	0.95	78.59	2656	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__DTU080;s__	N/A	N/A	GCA_001513395.1	77.12	0.12	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__;s__	taxonomic classification defined by topology and ANI	19.91	0.8895072137277465	N/A	KF550886.1.1429 Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;uncultured bacterium	r9	2022-02-18	LQ	4.8084936	5.0444407	0.10998766	0.11132544	168329	7491	4.45021356985427	N	Bacteria	 Firmicutes	0	0	NA
r9_bin.0058	bin.0058	3151	1659	3	3	3	21	p__Firmicutes (UID239)	93.63	3.22	11.11	2914549	0	22	22	326380	326380	132479	132479	413786	413786	55.3	1.21	84.9	3103	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__UBA10085 sp003456765	98.95	0.94	GCA_003456765.1	98.95	0.94	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__	taxonomic classification defined by topology and ANI	83.36	N/A	N/A	JX456451.1.1502 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured Clostridiales bacterium	r9	2022-02-18	HQ	27.333006	41.715946	0.6252048	0.9206265	2808503	40469	1.44094558560201	N	Bacteria	 Firmicutes	0	0	95_1
r9_bin.0059	bin.0059	2227	1155	1	1	1	20	k__Bacteria (UID2569)	94.89	0.54	0	2859987	0	5	5	2651215	2651215	571997	571997	2651215	2651215	37.7	2.89	89.15	2210	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__4484-276;g__RZYY01;s__RZYY01 sp012516825	99.37	0.97	GCA_012516825.1	99.37	0.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__4484-276;g__RZYY01;s__	taxonomic classification defined by topology and ANI	94.6	N/A	N/A	FPLM01003243.14.1516 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;ST-12K33;metagenome	r9	2022-02-18	HQ	155.78821	178.81909	3.56344	3.946347	2857512	1025	0.0358703655487711	N	Bacteria	 Bacteroidetes	1	0	116_1
r9_bin.0060	bin.0060	2642	1153	2	2	2	20	p__Firmicutes (UID241)	95.52	2.82	20	2495805	0	22	22	215887	215887	113445	113445	506016	506016	58.6	1.35	89.35	2601	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__DTU010 sp002391385	99.84	0.98	GCA_002391385.1	99.84	0.98	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__	taxonomic classification defined by topology and ANI	89.82	N/A	N/A	CZCA01001080.28.1546 Bacteria;Firmicutes;Limnochordia;MBA03;anaerobic digester metagenome	r9	2022-02-18	HQ	26.477913	40.931118	0.6056457	0.9033063	2414677	8218	0.340335374047958	N	Bacteria	 Firmicutes	0	0	73_1
r9_bin.0061	bin.0061	3030	1387	3	5	3	20	k__Bacteria (UID209)	97.04	30.32	70.83	2542976	0	37	37	189187	189187	68729	68729	817310	817310	59.7	3.21	84.91	3067	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__58-81 sp002070395	96.73	0.91	GCA_002070395.1	96.73	0.91	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__	taxonomic classification defined by topology and ANI	58.41	N/A	Genome has more than 27.5% of markers with multiple hits	FPLM01000554.1.1353 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Thermovirga;metagenome	r9	2022-02-18	Contaminated	14.294347	21.369457	0.32696345	0.4716012	2039588	57171	2.80306610942994	N	Bacteria	 Synergistetes	0	0	NA
r9_bin.0062	bin.0062	4570	2595	1	1	1	21	c__Deltaproteobacteria (UID3216)	89.41	3.23	0	4388562	0	45	45	2490839	2490839	97523	97523	2490839	2490839	43.2	3.89	85.09	4852	d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__Syntrophorhabdus sp002067585	98.79	0.88	GCA_002067585.1	98.79	0.88	d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__	taxonomic classification defined by topology and ANI	81.12	N/A	N/A	FPLM01000245.1.1511 Bacteria;Desulfobacterota;Syntrophorhabdia;Syntrophorhabdales;Syntrophorhabdaceae;Syntrophorhabdus;metagenome	r9	2022-02-18	MQ	13.601237	19.064657	0.3111095	0.4207367	4008177	26471	0.660424926344321	N	Bacteria	 Chlorobi	0	0	139_1
r9_bin.0063	bin.0063	3255	1732	1	1	1	20	c__Deltaproteobacteria (UID3216)	93.07	2.9	14.29	3294556	0	12	12	741658	741658	274546	274546	1105808	1105808	51	6.44	86.85	3256	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__	N/A	N/A	GCA_012522275.1	80.79	0.68	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__	taxonomic classification defined by topology and ANI	86.38	0.9865461737005553	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	FPLM01005714.1.1420 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;Smithellaceae;Smithella;metagenome	r9	2022-02-18	HQ	187.4788	205.25633	4.288319	4.5297894	3272697	13564	0.414459389304907	N	Bacteria	 Proteobacteria	0	0	154_1
r9_bin.0064	bin.0064	817	444	1	1	1	20	k__Bacteria (UID203)	76.25	0	0	781439	0	3	3	709840	709840	260479	260479	709840	709840	34.5	3.47	91.97	778	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA3081;s__UBA3081 sp012800885	98.71	0.93	GCA_012800885.1	98.71	0.93	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA3081;s__	taxonomic classification defined by topology and ANI	67.86	N/A	N/A	EU542449.1.1528 Bacteria;Patescibacteria;Dojkabacteria;uncultured bacterium	r9	2022-02-18	MQ	19.514341	17.80771	0.44636363	0.39299726	708897	2039	0.287629937776574	N	Bacteria	 Deferribacteres	0	0	3_1
