bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	mags_workflow_mode	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count
bin.0099	1418	819	1	1	1	17	k__Bacteria (UID2495)	61.16	0	0	1598757	0	21	21	113220	113220	76131	76131	226384	226384	51	2.72	87	1427	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__	N/A	N/A	GCA_002391675.1	87.76	0.71	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__	taxonomic classification defined by topology and ANI	59.98	0.9894790612388624	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	CZCA01007650.14.1547 Bacteria;Cloacimonadota;Cloacimonadia;Cloacimonadales;W27;anaerobic digester metagenome	pbccs	2021-09-02	Nanopore-Illumina	MQ	3.4816067	6.008914	0.06217969	0.048930094	13890	232	1.6702663786897	N	Bacteria	 Candidatus Cloacimonetes	0	0
bin.0100	3656	1979	1	1	2	20	k__Bacteria (UID203)	100	2.82	100	4417435	0	14	14	1470760	1470760	315531	315531	1494274	1494274	44.9	2.73	90.24	3602	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	N/A	N/A	GCA_012522155.1	83.59	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	taxonomic classification defined by topology and ANI	95.41	0.9848985094422903	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	KF990102.1.1488 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	61.026546	73.541084	1.0899025	0.59883904	4381119	1316	0.0300379880117386	N	Bacteria	 Bacteroidetes	0	0
bin.0101	676	345	1	1	1	17	k__Bacteria (UID1452)	55.45	0	0	545286	0	7	7	120865	120865	77898	77898	164909	164909	38.5	1.19	90.95	667	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__CSSED10-335;g__;s__	N/A	N/A	GCA_002069755.1	80.19	0.05	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__CSSED10-335;g__;s__	taxonomic classification defined by topology and ANI	56.82	0.8392404579907167	N/A	FJ792311.1.1352 Bacteria;Patescibacteria;Parcubacteria;Candidatus Yanofskybacteria;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	4.050197	5.954051	0.072334416	0.04848335	10459	402	3.84357969213118	N	Bacteria	 Firmicutes	0	0
bin.0102	2850	1179	5	4	4	21	p__Firmicutes (UID241)	97.46	4.3	15.38	3036572	0	7	7	1964434	1964434	433796	433796	1964434	1964434	49.6	1.1	88.1	2786	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAZMF01;s__	N/A	N/A	GCA_012798955.1	84.82	0.84	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAZMF01;s__	taxonomic classification defined by topology and ANI	92.5	0.9639893557370611	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	KX672709.1.1394 Bacteria;Firmicutes;Limnochordia;Limnochordales;uncultured;uncultured Clostridia bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	10.620585	19.446173	0.18967813	0.1583486	1374973	7728	0.562047400203495	N	Bacteria	 Firmicutes	1	0
bin.0103	2675	1236	2	1	1	21	c__Deltaproteobacteria (UID3217)	91.57	0	0	2599790	0	22	22	176571	176571	118172	118172	309681	309681	52	1.77	86.29	2676	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__Desulfobulbus sp012729435	99.75	0.86	GCA_012729435.1	99.75	0.86	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__	taxonomic classification defined by topology and ANI	84.93	N/A	N/A	GQ138500.1.1420 Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfobulbus;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	3.7269683	13.104075	0.066561714	0.10670542	219033	1131	0.516360548410513	N	Bacteria	 Proteobacteria	0	0
bin.0104	3295	1507	1	1	1	21	c__Deltaproteobacteria (UID3216)	98.71	3.87	50	3536354	0	15	15	484013	484013	235756	235756	804087	804087	57.3	3.34	86.85	3241	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp001896555	99.45	0.94	GCA_001896555.1	99.45	0.94	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	taxonomic classification defined by topology and ANI	89.08	N/A	N/A	KT167036.1.1386 Bacteria;SAR324 clade(Marine group B);uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	9.49757	24.7391	0.16962166	0.20144846	2268726	11651	0.513548132299802	N	Bacteria	 Proteobacteria	0	0
bin.0105	2952	1489	1	1	1	21	c__Deltaproteobacteria (UID3216)	94.84	2.9	0	3178099	0	12	12	1944743	1944743	264841	264841	1944743	1944743	51.3	7.14	87.43	2976	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__	N/A	N/A	GCA_012522275.1	80.84	0.68	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__	taxonomic classification defined by topology and ANI	91.32	0.9862079553808378	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	FPLM01005714.1.1420 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;Smithellaceae;Smithella;metagenome	pbccs	2021-09-02	Nanopore-Illumina	HQ	166.37675	483.25696	2.9714024	3.9351218	3169808	6568	0.207204978976645	N	Bacteria	 Proteobacteria	0	0
bin.0106	2672	1351	1	1	1	20	p__Bacteroidetes (UID2605)	98.57	2.3	0	3331088	0	5	5	1904297	1904297	666217	666217	1904297	1904297	35.5	1.69	90.22	2654	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__	taxonomic novelty determined using RED	96.39	0.831117514945807	N/A	GU389675.1.1243 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;SB-5;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	9.121504	14.411876	0.16290532	0.11735473	404432	422	0.104343869921272	N	Bacteria	 Bacteroidetes	0	0
bin.0107	1881	832	2	2	2	18	k__Bacteria (UID2495)	85.16	1.14	0	1795249	0	18	18	152340	152340	99736	99736	412669	412669	47.1	1.65	90.04	1884	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__DUOJ01;s__DUOJ01 sp012838895	98.88	0.92	GCA_012838895.1	98.88	0.92	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__;s__	taxonomic classification defined by topology and ANI	78.44	N/A	N/A	HQ154946.1.1407 Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta;uncultured prokaryote	pbccs	2021-09-02	Nanopore-Illumina	MQ	5.5204296	20.42107	0.098592006	0.1662871	442665	6615	1.49435803598658	N	Bacteria	 Spirochaetes	0	0
bin.0108	2398	1405	2	2	2	20	p__Euryarchaeota (UID49)	98.04	0.65	0	2532505	0	1	1	2532505	2532505	2532505	2532505	2532505	2532505	53	0	85.19	2414	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	taxonomic classification defined by topology and ANI	97.33	0.9705124992324169	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	AJ576227.1.1402 Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosaetaceae;Methanosaeta;uncultured archaeon	pbccs	2021-09-02	Nanopore-Illumina	HQ	147.2152	158.34465	2.629187	1.2893875	2532024	133	0.00525271482418808	Y	Archaea	 Euryarchaeota	0	0
bin.0109	1699	797	1	1	1	18	o__Clostridiales (UID1120)	69.41	0	0	1674126	0	18	18	104042	104042	93007	93007	178321	178321	41.2	1.02	85.86	1694	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__DSM-8532;g__DTU059;s__DTU059 sp012520855	98.84	0.7	GCA_012520855.1	98.84	0.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__DSM-8532;g__DTU059;s__	taxonomic classification defined by topology and ANI	58.82	N/A	N/A	FPLM01005322.1.1289 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;HN-HF0106;metagenome	pbccs	2021-09-02	Nanopore-Illumina	MQ	4.3338294	6.9467454	0.07739995	0.056566775	31393	1083	3.44981365272513	N	Bacteria	 Firmicutes	0	0
bin.0110	2245	932	2	2	2	21	k__Bacteria (UID209)	96.61	5.08	75	2330649	0	10	10	1996853	1996853	233064	233064	1996853	1996853	35.6	1.74	84.13	2194	d__Bacteria;p__Caldatribacteriota;c__JS1;o__SB-45;f__UBA6794;g__UBA6794;s__	N/A	N/A	GCA_012520575.1	77.06	0.19	d__Bacteria;p__Caldatribacteriota;c__JS1;o__SB-45;f__UBA6794;g__UBA6794;s__	taxonomic classification defined by topology and ANI	86.48	0.8722643552054471	N/A	HQ184008.1.1509 Bacteria;Caldatribacteriota;JS1;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	10.774485	17.025768	0.1924267	0.13863944	522281	16622	3.1825779609061	N	Bacteria	 Spirochaetes	0	0
bin.0111	1810	997	1	1	1	21	k__Bacteria (UID1452)	48.64	1.09	0	1714440	0	20	20	121957	121957	85722	85722	321154	321154	52.2	1.61	86.57	1844	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__T78;s__	ANI	53.11	0.972269318696626	N/A	FPLM01006417.10.1491 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;metagenome	pbccs	2021-09-02	Nanopore-Illumina	LQ	3.7897613	6.520629	0.067683175	0.053096946	33438	390	1.16633769962318	N	Bacteria	 Chloroflexi	0	0
bin.0112	589	267	2	1	1	20	k__Bacteria (UID203)	74.27	0	0	541632	0	2	2	511223	511223	270816	270816	511223	511223	32	0.95	86.39	535	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA6257;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA6257;g__;s__	taxonomic classification fully defined by topology	64.94	0.7700352421162892	N/A	FMJJ01000012.131284.134557 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus	pbccs	2021-09-02	Nanopore-Illumina	MQ	14.911528	19.95657	0.26631215	0.16250472	140672	2219	1.57742834394904	N	Bacteria	 Actinobacteria	0	0
bin.0113	2978	1321	5	5	4	21	p__Firmicutes (UID241)	94.49	7.52	27.78	3105191	0	17	17	498514	498514	182658	182658	623803	623803	48.7	1.18	87.15	3006	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAZLW01;s__	N/A	N/A	GCA_012799135.1	83.96	0.68	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__;s__	taxonomic classification defined by topology and ANI	84.12	0.9405159914797426	Genome has more than 10.0% of markers with multiple hits	HQ156130.1.1351 Bacteria;Firmicutes;Limnochordia;Limnochordales;uncultured;uncultured prokaryote	pbccs	2021-09-02	Nanopore-Illumina	MQ	8.044964	15.432269	0.14367887	0.12566371	700628	23274	3.32187694468391	N	Bacteria	 Firmicutes	0	0
bin.0114	2145	919	2	2	2	21	o__Clostridiales (UID1120)	97.16	0	0	2188070	0	5	5	589299	589299	437614	437614	877811	877811	46.6	0.53	85.54	2090	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1426;s__	N/A	N/A	GCA_002385825.1	94.97	0.83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1426;s__	taxonomic classification defined by topology and ANI	95.45	0.9955014423618307	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	CZCB01004402.3809.5311 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;uncultured;anaerobic digester metagenome	pbccs	2021-09-02	Nanopore-Illumina	HQ	10.181251	11.978087	0.18183185	0.097536586	538196	3288	0.610929847118894	N	Bacteria	 Firmicutes	0	0
bin.0115	2137	1578	1	1	1	12	k__Bacteria (UID2569)	16.78	3.1	0	2081601	0	71	71	46541	46541	29318	29318	218444	218444	45.7	1.64	85.97	2209	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Geofilum;s__	N/A	N/A	GCA_002411385.1	97.25	0.03	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Geofilum;s__	taxonomic classification defined by topology and ANI	24.18	0.9909197268472937	N/A	JQ087171.1.1449 Bacteria;Firmicutes;uncultured;uncultured Clostridiales bacterium	pbccs	2021-09-02	Nanopore-Illumina	LQ	4.18387	6.443328	0.074721746	0.05246749	183124	3954	2.15919267818527	N	Bacteria	 Firmicutes	0	0
bin.0116	2287	1184	4	4	3	19	o__Clostridiales (UID1212)	63.59	3.02	0	2127821	0	26	26	121362	121362	81839	81839	265752	265752	44.9	7.36	81.66	2253	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__DTU013;s__	N/A	N/A	GCA_002385815.1	98.78	0.63	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__DTU013;s__	taxonomic classification defined by topology and ANI	54.08	0.9976672317096574	N/A	DQ887967.1.1612 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Ruminiclostridium;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	3.7853992	5.7900715	0.06760527	0.04714808	59741	2757	4.61492107597797	N	Bacteria	 Firmicutes	0	0
bin.0117	2197	943	2	2	2	21	p__Firmicutes (UID241)	90.68	1.69	0	2120796	0	12	12	238669	238669	176733	176733	518096	518096	51.8	1.16	89.79	2185	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__UBA3910;s__UBA3910 sp002391465	99.64	0.88	GCA_002391465.1	99.64	0.88	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__;s__	taxonomic classification defined by topology and ANI	89.89	N/A	N/A	HQ155998.1.1405 Bacteria;Firmicutes;Limnochordia;MBA03;uncultured prokaryote	pbccs	2021-09-02	Nanopore-Illumina	HQ	5.8129153	12.251032	0.10381565	0.09975915	324347	1914	0.590108741563819	N	Bacteria	 Firmicutes	0	0
bin.0118	2199	1167	2	2	2	20	o__Clostridiales (UID1120)	95.1	0.7	0	2402287	0	3	3	1567195	1567195	800762	800762	1567195	1567195	40.4	0.52	91.64	2146	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__DUPQ01;f__DUPQ01;g__DUPQ01;s__DUPQ01 sp012838235	99.92	0.96	GCA_012838235.1	99.92	0.96	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__DUPQ01;f__DUPQ01;g__DUPQ01;s__	taxonomic classification defined by topology and ANI	93.33	N/A	N/A	AB175382.1.1453 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;uncultured;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	10.988694	32.891533	0.19625238	0.26783305	1487498	1542	0.103664004926393	N	Bacteria	 Firmicutes	0	0
bin.0119	3217	1672	3	3	3	19	p__Firmicutes (UID239)	90.1	17.82	65.38	3372674	0	113	113	81062	81062	29846	29846	848499	848499	49.4	5.09	88.31	3313	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3907;s__	N/A	N/A	GCA_002391545.1	81.97	0.25	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification defined by topology and ANI	76.34	0.9249590275608989	Genome has more than 14.2% of markers with multiple hits	CU919470.1.1354 Bacteria;Firmicutes;D8A-2;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	Contaminated	17.20968	26.90199	0.30735597	0.2190607	2454540	29096	1.18539522680421	N	Bacteria	 Firmicutes	0	0
bin.0120	4229	2475	2	2	2	21	k__Bacteria (UID1452)	95.37	2.94	0	5154687	0	5	5	1872840	1872840	1030937	1030937	2024869	2024869	56	0.94	88.96	4292	d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829;f__UBA5829;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829;f__UBA5829;g__;s__	taxonomic novelty determined using RED	91.07	0.8396432420119505	N/A	CU927522.1.1345 Bacteria;Armatimonadota;uncultured;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	8.376897	8.782044	0.14960703	0.07151147	566132	1700	0.300283326150085	N	Bacteria	 Proteobacteria	0	0
bin.0121	3375	1986	1	1	1	21	k__Bacteria (UID1452)	95.37	0.93	0	4208746	0	5	5	4137375	4137375	841749	841749	4137375	4137375	65.1	6.8	92.61	3307	d__Bacteria;p__Armatimonadota;c__UBA5377;o__UBA1398;f__UBA1398;g__UBA1398;s__	N/A	N/A	GCA_002305165.1	77.93	0.36	d__Bacteria;p__Armatimonadota;c__UBA5377;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	92.36	0.9078426038980124	N/A	JN536636.1.1396 Bacteria;WS1;uncultured organism	pbccs	2021-09-02	Nanopore-Illumina	HQ	13.872102	17.885883	0.24774854	0.1456433	2427491	850	0.0350155778126469	N	Bacteria	 Proteobacteria	0	0
bin.0122	1670	755	2	2	2	20	p__Bacteroidetes (UID2605)	93.56	1.19	33.33	1817280	0	3	3	910126	910126	605760	605760	910126	910126	45.9	0.26	94.17	1636	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__DMER64 sp002071175	99.35	0.96	GCA_002071175.1	99.35	0.96	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__	taxonomic classification defined by topology and ANI	95.16	N/A	N/A	GU389558.1.1313 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;DMER64;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	6.1913314	11.338951	0.11057397	0.09233215	134288	129	0.0960621946860479	N	Bacteria	 Bacteroidetes	0	0
bin.0123	707	329	2	2	2	14	p__Firmicutes (UID241)	28.81	0	0	719988	0	2	2	452649	452649	359994	359994	452649	452649	52.7	2.07	83.46	698	d__Bacteria;p__SLNR01;c__SLNR01;o__SLNR01;f__;g__;s__	N/A	N/A	GCA_007132905.1	76.31	0.02	d__Bacteria;p__;c__;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	36.93	0.6066237309730177	N/A	EU421875.1.1226 Bacteria;Firmicutes;D8A-2;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	LQ	11.076609	19.347002	0.19782248	0.15754107	192761	1417	0.735107205295677	N	Bacteria	 Firmicutes	0	0
bin.0124	2042	833	1	1	1	19	k__Bacteria (UID209)	88.14	1.69	100	2055243	0	23	23	192679	192679	89358	89358	243457	243457	41.5	5.28	85.22	2013	d__Bacteria;p__Caldatribacteriota;c__Caldatribacteriia;o__Caldatribacteriales;f__Caldatribacteriaceae;g__UBA3950;s__UBA3950 sp002385475	98.67	0.82	GCA_002385475.1	98.67	0.82	d__Bacteria;p__Caldatribacteriota;c__Caldatribacteriia;o__Caldatribacteriales;f__Caldatribacteriaceae;g__;s__	taxonomic classification defined by topology and ANI	73.42	N/A	N/A	DQ887971.1.1519 Bacteria;Caldatribacteriota;Caldatribacteriia;Caldatribacteriales;Caldatribacteriaceae;Candidatus Caldatribacterium;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	5.401049	9.834599	0.09645993	0.080082335	134413	1995	1.48423143594742	N	Bacteria	 Firmicutes	0	0
bin.0125	2653	1379	2	2	2	20	p__Bacteroidetes (UID2605)	96.19	1.9	0	3255968	0	3	3	3244066	3244066	1085322	1085322	3244066	3244066	44.3	1.22	89.2	2578	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__BBW3;g__MWFE01;s__MWFE01 sp002071445	99.94	0.99	GCA_002071445.1	99.94	0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__BBW3;g__;s__	taxonomic classification defined by topology and ANI	96.09	N/A	N/A	HM748809.1.1486 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Williamwhitmaniaceae;Blvii28 wastewater-sludge group;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	215.63657	783.33795	3.851157	6.378657	3255560	77	0.00236518448438978	N	Bacteria	 Bacteroidetes	1	0
bin.0126	2765	1346	3	3	3	21	c__Clostridia (UID1085)	78.57	0.64	0	2684331	0	13	13	268457	268457	206487	206487	520892	520892	44.6	0.97	82.19	2748	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__JAAYJK01;s__JAAYJK01 sp012520725	99.26	0.81	GCA_012520725.1	99.26	0.81	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__JAAYJK01;s__	taxonomic classification defined by topology and ANI	83.48	N/A	N/A	GQ138313.1.1348 Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae;Syntrophomonas;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	4.3174767	6.567637	0.0771079	0.053479727	80200	1824	2.27431421446384	N	Bacteria	 Firmicutes	1	0
bin.0127	2585	1166	2	2	2	20	p__Firmicutes (UID239)	86.27	0.49	0	2553320	0	13	13	261907	261907	196409	196409	488189	488189	49.5	0.64	86.91	2516	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__	N/A	N/A	GCA_002424305.1	79.3	0.5	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__	taxonomic classification defined by topology and ANI	88.43	0.9487824513558644	N/A	AB818578.1.1495 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	9.147851	19.408083	0.16337585	0.15803844	1178727	27161	2.30426553391922	N	Bacteria	 Firmicutes	0	0
bin.0128	2253	1318	3	3	3	20	k__Bacteria (UID2569)	93.17	6.47	100	2520297	0	32	32	166121	166121	78759	78759	517692	517692	36.7	1.43	87.75	2266	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	98.88	0.96	GCA_012838875.1	98.88	0.96	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__;s__	taxonomic classification defined by topology and ANI	85.69	N/A	N/A	EF559158.1.1485 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;M2PB4-65 termite group;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	5.46153	13.549357	0.097540095	0.1103313	248494	2749	1.10626413515014	N	Bacteria	 Bacteroidetes	0	0
bin.0129	3195	1535	2	2	2	19	o__Clostridiales (UID1120)	96.1	1.42	100	3367638	0	28	28	297710	297710	120272	120272	592692	592692	45.9	1.58	86.59	3123	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1426;s__	N/A	N/A	GCA_002385825.1	80.74	0.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1426;s__	taxonomic classification defined by topology and ANI	95.12	0.9466036953384575	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	JQ085715.1.1480 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;uncultured;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	7.7146955	9.472414	0.13778046	0.07713309	425529	4071	0.95669155333714	N	Bacteria	 Firmicutes	1	0
bin.0130	2154	924	3	3	3	20	c__Clostridia (UID1085)	93.59	0.72	0	2176782	0	3	3	761703	761703	725594	725594	914135	914135	41.2	0.28	87.6	2093	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__DRI-13;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__DRI-13;f__;g__;s__	taxonomic classification fully defined by topology	93.94	0.6607492875731225	N/A	JQ087171.1.1449 Bacteria;Firmicutes;uncultured;uncultured Clostridiales bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	32.91306	58.511513	0.58781016	0.47645444	2098250	1782	0.0849279161205767	N	Bacteria	 Firmicutes	0	0
bin.0131	1827	863	3	3	3	20	k__Bacteria (UID2328)	98.67	1.33	0	1962367	0	23	23	299647	299647	85320	85320	514414	514414	47	3.46	89.22	1746	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__UBA3946;s__UBA3946 sp002385755	99.6	0.97	GCA_002385755.1	99.6	0.97	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__UBA3946;s__	taxonomic classification defined by topology and ANI	90.59	N/A	N/A	JF417903.1.1492 Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	29.920393	166.91257	0.5343627	1.3591553	1844829	14032	0.76061250121285	N	Bacteria	 Firmicutes	0	0
