bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	mags_workflow_mode	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count
bin.0100	1785	861	2	2	2	20	p__Bacteroidetes (UID2605)	92.12	0.95	0	1995114	0	3	3	740602	740602	665038	665038	924267	924267	44.5	0.68	92.56	1743	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__Bact-11 sp002376715	95.54	0.92	GCA_002376715.1	95.54	0.92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__	taxonomic classification defined by topology and ANI	92.52	N/A	N/A	AB175383.1.1446 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	189.06757	221.34953	4.3145847	4.749059	1992211	25979	1.3040285391457	N	Bacteria	 Bacteroidetes	0	0
bin.0101	3451	1872	2	1	1	19	k__Bacteria (UID209)	88.67	1.69	0	2576211	0	54	54	94494	94494	47707	47707	288333	288333	38.5	2.77	75.49	3435	d__Bacteria;p__Caldatribacteriota;c__Caldatribacteriia;o__Caldatribacteriales;f__UBA8910;g__UBA8910;s__UBA8910 sp002069605	98.6	0.88	GCA_002069605.1	98.6	0.88	d__Bacteria;p__Caldatribacteriota;c__Caldatribacteriia;o__Caldatribacteriales;f__UBA8910;g__UBA8910;s__	taxonomic classification defined by topology and ANI	65.22	N/A	N/A	AJ306782.1.1566 Bacteria;Caldatribacteriota;Caldatribacteriia;Caldatribacteriales;Caldatribacteriaceae;Candidatus Caldatribacterium;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	6.2143445	7.067724	0.1418134	0.15163818	692138	10272	1.48409710202301	N	Bacteria	 Proteobacteria	0	0
bin.0102	2422	1136	3	3	3	20	p__Firmicutes (UID239)	90.59	2.97	0	2414794	0	9	9	498135	498135	268310	268310	1079615	1079615	48	0.71	85.36	2419	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic novelty determined using RED	84.71	0.8802158517328453	N/A	GQ135120.1.1387 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;W5053;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	17.746073	25.544888	0.40497127	0.54806614	2313907	11629	0.502569895851475	N	Bacteria	 Firmicutes	0	0
bin.0103	2608	1498	1	1	1	17	p__Firmicutes (UID241)	64.45	3.39	0	1964410	0	60	60	49006	49006	32740	32740	214157	214157	55.6	2.39	77.04	2960	d__Bacteria;p__SLNR01;c__SLNR01;o__SLNR01;f__;g__;s__	N/A	N/A	GCA_007132905.1	75.63	0.0	d__Bacteria;p__;c__;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	43.84	0.5879597203996579	N/A	EU421875.1.1226 Bacteria;Firmicutes;D8A-2;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	5.4900894	6.652043	0.12528566	0.14271973	404595	1990	0.491849874565924	N	Bacteria	 Firmicutes	0	0
bin.0104	4151	2364	2	2	3	21	c__Clostridia (UID1118)	81.89	2.02	0	2910544	0	59	59	99352	99352	49331	49331	363722	363722	34.3	1.92	79.88	4268	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lutisporales;f__Lutisporaceae;g__;s__	N/A	N/A	GCA_012522255.1	76.96	0.12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lutisporales;f__Lutisporaceae;g__;s__	taxonomic classification defined by topology and ANI	55.61	0.8292870362482382	N/A	FJ535543.1.1610 Bacteria;Firmicutes;Clostridia;Gracilibacteraceae;Lutispora;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	8.454865	8.639875	0.19294283	0.18536872	1196287	45607	3.81237947081261	N	Bacteria	 Firmicutes	0	0
bin.0105	2272	1013	2	2	2	20	p__Firmicutes (UID239)	90.2	0.49	0	2162439	0	17	17	330732	330732	127202	127202	457972	457972	49.8	0.71	84.89	2217	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971 sp900019985	99.78	0.94	GCA_900019985.1	99.78	0.94	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__	taxonomic classification defined by topology and ANI	85.41	N/A	N/A	CZCB01000884.131.1652 Bacteria;Firmicutes;Incertae Sedis;DTU014;anaerobic digester metagenome	r10	2021-10-12	Nanopore-Illumina	HQ	21.941738	31.559507	0.5007177	0.67710996	2040467	15466	0.757963740653488	N	Bacteria	 Firmicutes	0	0
bin.0106	1097	663	1	1	1	20	k__Bacteria (UID203)	72.96	1.72	100	868578	0	10	10	478656	478656	86857	86857	478656	478656	33.3	1.18	84.84	1082	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA5232;s__	N/A	N/A	GCA_012513575.1	78.42	0.35	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA5232;s__	taxonomic classification defined by topology and ANI	53.42	0.9417651230928994	N/A	GU112185.1.1514 Bacteria;Patescibacteria;Dojkabacteria;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	9.536742	8.90408	0.21763162	0.19103725	389120	9434	2.42444490131579	N	Bacteria	 Deferribacteres	0	0
bin.0107	1673	1039	1	1	1	17	p__Euryarchaeota (UID3)	68.75	0	0	1356277	0	72	72	23837	23837	18837	18837	61963	61963	58.6	2.08	83.01	1783	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__DTU008;s__DTU008 sp001512965	99.45	0.9	GCA_001512965.1	99.45	0.9	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__DTU008;s__	taxonomic classification defined by topology and ANI	63.1	N/A	N/A	LFRW01000036.25222.26657 Archaea;Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus;Methanomicrobia archaeon DTU008	r10	2021-10-12	Nanopore-Illumina	MQ	6.733082	5.7608705	0.15365115	0.123599604	183458	941	0.512923938994211	N	Archaea	 Euryarchaeota	0	0
bin.0108	3556	1851	4	3	1	21	p__Firmicutes (UID239)	89.46	3.97	10	2724247	0	40	40	105344	105344	68106	68106	449805	449805	49.2	1.02	82.23	3752	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAZMF01;s__	N/A	N/A	GCA_012798955.1	84.36	0.76	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAZMF01;s__	taxonomic classification defined by topology and ANI	74.31	0.9676505822616166	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	KX672709.1.1394 Bacteria;Firmicutes;Limnochordia;Limnochordales;uncultured;uncultured Clostridia bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	7.757893	9.283071	0.17703769	0.1991685	1252937	14114	1.12647323847887	N	Bacteria	 Firmicutes	0	0
bin.0109	876	352	0	0	0	16	k__Bacteria (UID209)	38.98	0	0	820118	0	3	3	553523	553523	273372	273372	553523	553523	60.5	0.18	87.58	863	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__	N/A	N/A	GCA_002070395.1	94.06	0.85	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__	taxonomic classification defined by topology and ANI	39.77	0.9903723355266193	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	NA	r10	2021-10-12	Nanopore-Illumina	LQ	17.718943	24.870367	0.40435213	0.5335943	749612	25524	3.40496150008271	N	Bacteria	 Synergistetes	0	0
bin.0110	5011	3220	1	1	1	14	p__Firmicutes (UID241)	69.77	24.9	40.74	3502868	0	172	172	28191	28191	20365	20365	94628	94628	60.2	1.81	79.71	5208	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA5389;s__	N/A	N/A	GCA_002409965.1	82.11	0.5	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__;s__	taxonomic classification defined by topology and ANI	49.51	0.9268578580540127	Genome has more than 15.8% of markers with multiple hits	CU920974.1.1353 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	Contaminated	7.3880143	9.10948	0.16859694	0.19544409	1609571	150241	9.33422632490272	N	Bacteria	 Firmicutes	0	0
bin.0111	1863	1068	2	1	1	17	k__Bacteria (UID209)	46.7	0	0	1200020	0	50	50	33041	33041	24000	24000	105550	105550	41.7	1.97	73.54	2111	d__Bacteria;p__Caldatribacteriota;c__Caldatribacteriia;o__Caldatribacteriales;f__Caldatribacteriaceae;g__UBA3950;s__UBA3950 sp002385475	97.48	0.79	GCA_002385475.1	97.48	0.79	d__Bacteria;p__Caldatribacteriota;c__Caldatribacteriia;o__Caldatribacteriales;f__Caldatribacteriaceae;g__;s__	taxonomic classification defined by topology and ANI	26.78	N/A	N/A	DQ887971.1.1519 Bacteria;Caldatribacteriota;Caldatribacteriia;Caldatribacteriales;Caldatribacteriaceae;Candidatus Caldatribacterium;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	LQ	4.613987	4.704493	0.10529271	0.100935005	98056	1979	2.01823447825732	N	Bacteria	 Firmicutes	0	0
bin.0112	1768	859	2	2	2	20	k__Bacteria (UID2569)	97.83	0.54	0	1911849	0	2	2	1756609	1756609	955924	955924	1756609	1756609	40.3	1.01	91.78	1709	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__W0P28-013 sp012837685	99.5	0.99	GCA_012837685.1	99.5	0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__	taxonomic classification defined by topology and ANI	93.13	N/A	N/A	FPLM01004737.14.1519 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;uncultured;metagenome	r10	2021-10-12	Nanopore-Illumina	HQ	35.523167	30.539347	0.8106504	0.65522236	1895608	2732	0.144122624508865	N	Bacteria	 Bacteroidetes	1	0
bin.0113	1245	620	1	1	1	16	k__Bacteria (UID2329)	98.31	10.11	100	1243144	0	16	16	297864	297864	77696	77696	460967	460967	36.1	2.71	87.98	1205	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA1361;s__UBA1361 sp002306335	99.19	0.9	GCA_002306335.1	99.19	0.9	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA1361;s__	taxonomic classification defined by topology and ANI	82.59	N/A	N/A	MWCB01000006.811.2332 Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004;Tenericutes bacterium ADurb.Bin239	r10	2021-10-12	Nanopore-Illumina	Contaminated	524.2588	361.0912	11.963758	7.7472196	1212751	8474	0.698741951150731	N	Bacteria	 Tenericutes	0	0
bin.0114	3143	1533	1	1	1	21	c__Deltaproteobacteria (UID3216)	93.55	4.91	0	3305558	0	10	10	1922179	1922179	330555	330555	1922179	1922179	61.6	2.7	86.47	3075	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA4778;g__UBA2192;s__UBA2192 sp012728915	99.87	0.99	GCA_012728915.1	99.87	0.99	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA4778;g__UBA2192;s__	taxonomic classification defined by topology and ANI	83.56	N/A	Genome has more than 13.3% of markers with multiple hits	CU925038.1.1379 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;uncultured;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	22.772331	29.020641	0.5196721	0.6226385	3174999	5359	0.168787454736206	N	Bacteria	 Proteobacteria	0	0
bin.0115	1209	637	1	1	0	19	k__Bacteria (UID2329)	79.28	3.37	33.33	1042713	0	38	38	43966	43966	27439	27439	138301	138301	32.9	2.15	86.03	1158	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__JAAYSA01;s__JAAYSA01 sp012518455	96.97	0.78	GCA_012518455.1	96.97	0.78	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__;s__	taxonomic classification defined by topology and ANI	66.25	N/A	N/A	FJ205853.1.1308 Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	8.798966	4.9696736	0.20079531	0.10662446	101771	724	0.711401086753594	N	Bacteria	 Firmicutes	0	0
bin.0116	3195	2125	1	1	1	15	k__Bacteria (UID2569)	66.02	4.86	0	2305417	0	92	92	43849	43849	25058	25058	130959	130959	36.7	1.67	75.64	3775	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	97.72	0.79	GCA_012838875.1	97.72	0.79	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__;s__	taxonomic classification defined by topology and ANI	37.34	N/A	N/A	EF559158.1.1485 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;M2PB4-65 termite group;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	5.82983	5.3865423	0.13303864	0.115568385	305563	4985	1.63141479825764	N	Bacteria	 Bacteroidetes	0	0
bin.0117	1064	777	1	0	0	20	k__Archaea (UID2)	76.1	1.87	0	898750	0	12	12	210053	210053	74895	74895	262509	262509	30.9	1.85	81.91	1054	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__JAAZKV01;g__JAAZKV01;s__JAAZKV01 sp012799645	99.76	0.95	GCA_012799645.1	99.76	0.95	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__JAAZKV01;g__JAAZKV01;s__	taxonomic classification defined by topology and ANI	62.39	N/A	N/A	FPLP01009330.1.1415 Archaea;Iainarchaeota;Iainarchaeia;Iainarchaeales;Candidatus Iainarchaeum;metagenome	r10	2021-10-12	Nanopore-Illumina	MQ	11.635803	6.1924767	0.26553288	0.13285974	158856	319	0.20081079719998	N	Archaea	 Euryarchaeota	0	0
bin.0118	2500	1360	2	2	2	20	k__Bacteria (UID2569)	97.04	0.54	100	2935748	0	16	16	361547	361547	183484	183484	767152	767152	39.9	1.41	88.9	2460	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__Paludibacter sp012519425	98.85	0.96	GCA_012519425.1	98.85	0.96	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	taxonomic classification defined by topology and ANI	94.32	N/A	N/A	AM982594.1.1489 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;uncultured;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	33.203716	28.479546	0.75771976	0.6110293	2736816	45171	1.65049458933301	N	Bacteria	 Bacteroidetes	1	0
bin.0119	2593	1606	1	1	1	18	k__Bacteria (UID2495)	79.67	6.54	58.33	2357186	0	52	52	77536	77536	45330	45330	182158	182158	50.8	1.92	82.67	2805	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__UBA3900 sp002391675	97.06	0.86	GCA_002391675.1	97.06	0.86	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__	taxonomic classification defined by topology and ANI	62.18	N/A	N/A	CZCA01007650.14.1547 Bacteria;Cloacimonadota;Cloacimonadia;Cloacimonadales;W27;anaerobic digester metagenome	r10	2021-10-12	Nanopore-Illumina	MQ	6.229726	6.952104	0.14216441	0.14915755	674473	31151	4.618568867842	N	Bacteria	 Candidatus Cloacimonetes	0	0
bin.0120	1648	757	1	1	1	19	k__Bacteria (UID2565)	72.63	0.1	0	1200701	0	19	19	90130	90130	63194	63194	160697	160697	40.3	1.42	84.43	1708	d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__B48-G9;g__JAAYXZ01;s__JAAYXZ01 sp012515635	99.09	0.94	GCA_012515635.1	99.09	0.94	d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__B48-G9;g__;s__	taxonomic classification defined by topology and ANI	50.8	N/A	N/A	AB924405.1.1476 Bacteria;uncultured;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	6.8706665	7.349808	0.15679088	0.15769032	338536	1359	0.401434411702153	N	Bacteria	 Firmicutes	0	0
