bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	mags_workflow_mode	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count
bin.0099	678	323	1	2	1	20	k__Bacteria (UID203)	79.6	0	0	576857	0	1	1	576857	576857	576857	576857	576857	576857	32.5	0	92.34	650	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5633;g__JAAZMU01;s__JAAZMU01 sp012798645	99.12	0.97	GCA_012798645.1	99.12	0.97	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5633;g__;s__	taxonomic classification defined by topology and ANI	66.35	N/A	N/A	CR933068.6.1306 Bacteria;Patescibacteria;Parcubacteria;32-520;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	20.576517	22.666431	0.5389285	0.47499433	541842	7170	1.3232639773218	Y	Bacteria	 Unclassified	0	0
bin.0100	1738	1206	0	0	0	14	p__Euryarchaeota (UID54)	50.82	0	0	1350271	0	178	178	8829	8829	7585	7585	23260	23260	61.4	2.64	78.15	1967	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus bourgensis	96.17	0.95	GCF_000304355.2	96.17	0.95	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__	taxonomic classification defined by topology and ANI	37	N/A	N/A	NA	r104	2021-11-03	Nanopore-Illumina	MQ	6.836422	3.6878867	0.17905574	0.07728281	87945	7014	7.97543919495139	N	Archaea	 Euryarchaeota	0	0
bin.0101	1959	884	2	2	2	19	k__Bacteria (UID2570)	98.36	0.55	100	2163792	0	17	17	238105	238105	127281	127281	408775	408775	41.8	1.09	88.63	1927	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA4179;s__UBA4179 sp002381125	97.47	0.76	GCA_002381125.1	97.47	0.76	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA4179;s__	taxonomic classification defined by topology and ANI	96.45	N/A	N/A	CZCA01000836.15.1544 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Proteiniphilum;anaerobic digester metagenome	r104	2021-11-03	Nanopore-Illumina	HQ	21.854239	51.8258	0.5723939	1.0860537	2059325	36758	1.7849538076797	N	Bacteria	 Bacteroidetes	0	0
bin.0102	3792	2506	2	2	2	19	k__Bacteria (UID2982)	85.4	2.45	12.5	4086881	0	136	136	45144	45144	30050	30050	204186	204186	60.1	1.73	86.44	3977	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__DUPH01;s__DUPH01 sp012838435	99.1	0.86	GCA_012838435.1	99.1	0.86	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__DUPH01;s__	taxonomic classification defined by topology and ANI	65.22	N/A	N/A	MWEJ01000500.13.1569 Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;Verrucomicrobia bacterium ADurb.Bin070	r104	2021-11-03	Nanopore-Illumina	MQ	7.9746394	7.4579797	0.20886727	0.15628833	1149316	12080	1.0510599347786	N	Bacteria	 Proteobacteria	0	0
bin.0103	2883	1364	1	1	1	21	c__Deltaproteobacteria (UID3216)	95.48	3.87	16.67	3144368	0	11	11	919322	919322	285851	285851	1151124	1151124	51.1	1.65	87.19	2878	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__	N/A	N/A	GCA_012522275.1	80.87	0.7	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__	taxonomic classification defined by topology and ANI	91.42	0.9863244842591661	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	FPLM01005714.1.1420 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;Smithellaceae;Smithella;metagenome	r104	2021-11-03	Nanopore-Illumina	HQ	152.91882	194.88734	4.0051637	4.08403	3097249	11409	0.368359147101186	N	Bacteria	 Proteobacteria	0	0
bin.0104	1658	757	1	1	1	19	o__Clostridiales (UID1120)	84.4	4.37	50	1901117	0	19	19	204991	204991	100058	100058	304256	304256	50.3	1.46	88.91	1618	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__DTU023;g__UBA4923;s__UBA4923 sp012799695	99.05	0.93	GCA_012799695.1	99.05	0.93	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__DTU023;g__UBA4923;s__	taxonomic classification defined by topology and ANI	85.69	N/A	N/A	KC846031.1.1493 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Fastidiosipila;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	196.44745	412.0998	5.1452413	8.635902	1894547	12226	0.645325769168039	N	Bacteria	 Firmicutes	0	0
bin.0105	1827	847	1	1	0	17	k__Bacteria (UID2495)	63.94	1.24	0	1557970	0	110	110	18668	18668	14163	14163	75016	75016	47.7	2.25	89.54	1940	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__DUOJ01;s__DUOJ01 sp012838895	98.79	0.79	GCA_012838895.1	98.79	0.79	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__;s__	taxonomic classification defined by topology and ANI	51.82	N/A	N/A	HQ154946.1.1407 Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta;uncultured prokaryote	r104	2021-11-03	Nanopore-Illumina	MQ	6.5918784	6.7697473	0.17265077	0.1418658	376410	5439	1.44496692436439	N	Bacteria	 Spirochaetes	0	0
bin.0106	2203	1022	1	1	1	20	p__Firmicutes (UID241)	92.72	0.11	0	2046422	0	47	47	97143	97143	43540	43540	214941	214941	52	1.39	87.76	2176	d__Bacteria;p__Firmicutes_H;c__UBA994;o__UBA994;f__UBA5500;g__UBA5500;s__	N/A	N/A	GCA_012727835.1	80.86	0.58	d__Bacteria;p__Firmicutes_H;c__UBA994;o__UBA994;f__UBA5500;g__UBA5500;s__	taxonomic classification defined by topology and ANI	90.17	0.9218167502153249	N/A	GU455276.1.1481 Bacteria;Firmicutes;Thermoanaerobacteria;Thermoanaerobacterales;SRB2;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	8.570905	15.213961	0.22448431	0.3188215	1701305	10360	0.608944310397019	N	Bacteria	 Firmicutes	0	0
bin.0107	795	401	0	0	0	7	k__Bacteria (UID2328)	49.78	0	0	632761	0	46	46	17001	17001	13755	13755	37742	37742	30.1	1.35	88.22	826	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DUNF01;s__DUNF01 sp012839485	95.63	0.66	GCA_012839485.1	95.63	0.66	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DUNF01;s__	taxonomic classification defined by topology and ANI	43.32	N/A	N/A	NA	r104	2021-11-03	Nanopore-Illumina	LQ	5.517171	2.7417958	0.14450264	0.057456665	10338	254	2.4569549235829	N	Bacteria	 Firmicutes	0	0
bin.0108	1618	1127	0	0	1	10	p__Firmicutes (UID239)	17.38	0	0	1211078	0	130	130	11106	11106	9315	9315	80473	80473	54.2	3.79	84.19	1757	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__;s__	N/A	N/A	GCA_001513395.1	75.76	0.02	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__;s__	taxonomic classification defined by topology and ANI	22.51	0.7877383068676054	N/A	NA	r104	2021-11-03	Nanopore-Illumina	LQ	6.011924	7.760532	0.15746093	0.16262856	186880	3990	2.13505993150685	N	Bacteria	 Firmicutes	0	0
bin.0109	4128	2752	2	1	2	18	p__Firmicutes (UID239)	67.57	2.87	0	3301013	0	176	176	24427	24427	18755	18755	102907	102907	56.2	2.76	84.77	4254	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__DTU080;s__	N/A	N/A	GCA_001513395.1	76.97	0.11	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__;s__	taxonomic classification defined by topology and ANI	54.81	0.87858815353265	N/A	AB818578.1.1495 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	5.418563	8.605818	0.14191996	0.18034224	1251289	38161	3.04973511315132	N	Bacteria	 Firmicutes	0	0
bin.0110	2535	1332	3	3	3	20	k__Bacteria (UID2569)	97.04	9.95	3.7	3089611	0	9	9	748641	748641	343290	343290	803129	803129	40.2	0.77	89.65	2491	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__Paludibacter sp012519425	98.84	0.96	GCA_012519425.1	98.84	0.96	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	taxonomic classification defined by topology and ANI	86.02	N/A	N/A	AM982594.1.1489 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;uncultured;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	29.135149	27.561113	0.76309144	0.57756656	2820558	44673	1.58383553892528	N	Bacteria	 Bacteroidetes	1	0
bin.0111	1194	834	0	0	0	9	k__Bacteria (UID238)	27.78	1.28	0	971699	0	92	92	16082	16082	10561	10561	57657	57657	56.6	1.95	83.86	1314	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA5389;s__	N/A	N/A	GCA_002409965.1	85.09	0.12	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__;s__	taxonomic classification defined by topology and ANI	25.05	0.9220022269297069	N/A	NA	r104	2021-11-03	Nanopore-Illumina	LQ	5.629222	8.194852	0.14743741	0.1717301	326785	12959	3.96560429640283	N	Bacteria	 Firmicutes	0	0
bin.0112	2847	1583	1	1	2	20	p__Firmicutes (UID239)	79.7	0	0	2216602	0	44	44	128663	128663	50377	50377	351046	351046	53.9	1.95	85.83	3016	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification fully defined by topology	63.75	0.7864861830997147	N/A	KP151225.1.1498 Bacteria;Firmicutes;D8A-2;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	8.382194	15.501921	0.2195417	0.32485592	1853991	16060	0.866239372251537	N	Bacteria	 Firmicutes	0	0
